house_id,actual_price,proj_price,actual_crypto,proj_crypto,bedrooms,bathrooms,acres,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
320,268750,200741.0269,500,370,4,1,0.201446281,1,0,0,6,800,0,1943
321,819900,702079.4101,1520,1300,5,2.75,0.163429752,2,0,0,9,3150,0,2013
322,520000,496800.1046,960,920,3,2.25,0.371900826,2,0,0,8,2030,0,1984
323,230000,233467.8263,430,430,3,2,0.257208448,1,0,0,7,1450,0,2003
324,240000,339313.9308,440,630,3,1.75,0.235261708,1,0,0,7,1510,0,1969
325,232000,359058.7452,430,660,2,1,0.277594123,1,0,0,6,960,280,1922
326,240500,359058.7452,450,660,2,1,0.277594123,1,0,0,6,960,280,1922
327,274975,784872.7579,510,1450,3,2.5,1.033149679,2,0,0,9,3030,0,1987
328,740000,809394.9255,1370,1500,4,2,0.101010101,1.5,0,0,9,2050,0,1922
329,186375,328749.1286,340,610,3,1,0.175298439,1,0,0,7,1000,0,1952
330,790000,720913.5324,1460,1330,3,2.25,0.236202938,1,0,0,9,1590,780,1977
331,880000,908529.8157,1630,1680,4,3.5,0.154958678,2,0,0,9,1890,910,1951
332,279000,393171.5801,520,730,6,1.75,0.256657484,2,0,0,7,2240,0,1955
333,295000,532141.2272,550,980,3,2,0.241735537,1,0,2,8,1810,0,1991
334,640000,450463.1851,1180,830,2,1,0.114784206,1,0,0,7,1070,0,1924
335,940000,710734.6464,1740,1320,4,2,0.218663912,2,0,0,9,2490,0,1968
336,260000,287207.696,480,530,4,2.5,0.120247934,2,0,0,7,1960,0,2003
337,559900,724603.3578,1040,1340,3,2.75,0.127846648,1,0,0,9,1860,1070,2004
338,791500,532145.7761,1460,980,4,2,0.080348944,1.5,0,0,7,1510,0,1911
339,265000,385312.7497,490,710,3,1.75,0.189393939,1,0,0,7,1420,0,1954
340,245000,408869.7287,450,760,3,1.75,0.265082645,1,0,0,7,1740,0,1954
341,485000,452360.3102,900,840,4,1.75,1.009986226,2,0,0,7,2560,0,1962
342,684000,732978.2561,1270,1360,4,3.5,0.193158861,2,0,0,9,2420,620,2010
343,425000,668199.4876,790,1240,3,1.75,0.157024793,1,0,0,8,1300,1200,1957
344,309600,91628.03923,570,170,4,1.75,0.459136823,1,0,0,6,1275,0,1991
345,552250,507817.6912,1020,940,4,2.5,0.133677686,2,0,0,8,2580,0,2002
346,165000,204683.2796,310,380,4,1,0.163774105,1,0,0,6,1000,0,1943
347,239900,204683.2796,440,380,4,1,0.163774105,1,0,0,6,1000,0,1943
348,320000,289052.5853,590,530,2,1,0.749150597,1,0,0,6,1070,0,1930
349,206600,283782.2495,380,530,3,2,0.309090909,1,0,0,7,1390,0,1987
350,387000,462556.3837,720,860,4,1.75,0.176538108,1,0,0,7,1250,1250,1973
351,299000,-92327.23179,550,#NUM!,1,0.75,0.278236915,1,0,0,4,560,0,1967
352,855000,733306.2796,1580,1360,4,2.75,0.240128558,2,0,0,9,2270,0,1965
353,315000,415240.2107,580,770,3,1,0.330578512,1,0,0,7,1300,600,1954
354,437500,627675.049,810,1160,2,1,0.071625344,1,0,2,7,790,200,1907
355,252000,344907.6023,470,640,4,1.5,0.454545455,1,0,0,7,1050,500,1969
356,375000,497142.171,690,920,4,1.75,0.171602388,1,0,0,7,1100,1100,1955
357,300000,275072.5758,560,510,4,2.5,0.111616162,2,0,0,7,1910,0,2005
358,420000,342473.3488,780,630,4,1,0.220385675,1.5,0,0,7,1750,0,1954
359,900000,401983.3818,1670,740,3,1,1.789990817,1,0,0,7,1330,0,1928
360,679900,746909.6346,1260,1380,3,2.5,0.132001837,2,0,2,9,1980,460,2000
361,463000,309201.4117,860,570,3,2.5,0.688016529,2,0,0,7,1640,0,1992
362,380000,728503.3547,700,1350,5,2.5,0.260330579,2,0,0,9,2760,0,1978
363,329500,302606.6072,610,560,4,2.5,0.181634527,2,0,0,7,1820,0,1994
364,604950,463900.6935,1120,860,3,2.5,0.128741965,1,0,0,8,1340,770,2013
365,795000,782358.9048,1470,1450,5,2.5,0.21969697,1,0,2,8,1640,1400,1966
366,465000,287236.9001,860,530,3,2,0.928328742,2,0,0,7,1840,0,1994
367,673000,713415.2416,1250,1320,4,2.5,0.238751148,2,0,0,9,2990,0,2002
368,810000,1000379.416,1500,1850,4,2.5,0.35399449,2,0,0,10,3520,0,1991
369,785000,530487.5815,1450,980,4,2.75,1.593549128,1,0,0,8,1910,530,1989
370,338000,425444.0002,630,790,4,3,0.172176309,1,0,0,7,1370,720,1986
371,280000,282681.2356,520,520,3,2.25,0.165794307,2,0,0,7,1430,0,1993
372,315000,526720.6166,580,970,4,2.25,0.24687787,1,0,0,7,1100,1080,1954
373,530000,526720.6166,980,970,4,2.25,0.24687787,1,0,0,7,1100,1080,1954
374,380000,815431.8002,700,1510,5,3,0.227594123,2,0,0,9,3450,0,2004
375,297000,280439.9641,550,520,3,2.25,0.173599633,2,0,0,7,1450,0,1994
376,730000,890366.7789,1350,1650,4,2.5,0.168296602,2,0,0,10,3230,0,2004
377,450000,490336.3363,830,910,3,1.75,0.309917355,1,0,0,7,1110,530,1940
378,275000,370228.2067,510,690,3,3,0.177915519,1,0,0,7,1060,530,1997
379,595000,412030.3502,1100,760,4,2,0.06540404,2,0,0,7,2020,0,1960
380,435000,536219.0702,800,990,3,1.5,0.076859504,1.5,0,0,7,1300,0,1904
381,270000,194779.2434,500,360,2,1.5,4.819995409,1,0,0,6,1380,0,1954
382,950000,1101100.922,1760,2040,3,3,0.329155188,2,0,0,10,3030,1010,1986
383,389000,299052.2447,720,550,4,2.25,0.122520661,2,0,0,7,2130,0,2001
384,560000,623228.415,1040,1150,4,2.25,0.179063361,1,0,0,8,1580,970,1968
385,1.35E+06,1416108.643,2500,2620,5,3.5,0.343985308,2,0,2,11,3480,1320,1998
386,799000,592704.0564,1480,1100,4,2.25,0.265955005,2,0,0,8,2510,0,1969
387,365500,299928.4688,680,550,3,2,0.220385675,1,0,0,7,1410,0,1983
388,252350,370007.2862,470,680,3,2,0.168778696,1,0,0,7,1160,490,1979
389,403950,469620.1518,750,870,4,2.5,0.316345271,2,0,0,8,2120,0,1993
390,385000,436278.8736,710,810,4,1.5,0.246235078,1,0,0,7,1380,660,1954
391,345000,316219.0761,640,590,4,1,0.174931129,1.5,0,0,7,1550,0,1957
392,490000,674442.3977,910,1250,3,2.75,0.071808999,2,0,0,9,1980,0,1979
393,330000,394509.3744,610,730,3,2.5,0.619306703,2,0,0,8,1600,0,2005
394,927000,830075.0592,1720,1540,4,2.75,0.277548209,2,0,0,8,3300,0,1953
395,1.12E+06,1159070.332,2070,2140,4,2.5,0.381519743,2,0,1,10,3840,0,1983
396,330000,365624.8402,610,680,2,1,0.229568411,1,0,0,7,1220,0,1950
397,530000,531142.101,980,980,5,2.25,0.202020202,1,0,0,7,1500,1220,1958
398,365000,521104.1502,680,960,4,2,0.587695133,1,0,0,8,1940,0,1962
399,378750,702793.9181,700,1300,3,2.5,0.068870523,1.5,0,0,7,1260,900,1909
400,269900,321696.0077,500,600,4,1.75,0.20087236,1.5,0,0,7,1530,0,1968
401,557000,490569.6918,1030,910,3,3.5,0.048117539,2,0,0,8,1290,420,2008
402,360000,580941.1381,670,1070,4,1.75,0.389807163,1,0,0,7,2150,1580,1974
403,352000,402514.0501,650,740,2,1,0.114784206,1,0,0,7,940,0,1937
404,437000,446433.9464,810,830,3,2.5,0.513246097,2,0,0,8,1750,0,1994
405,322500,302974.0496,600,560,4,2.5,0.155027548,2,0,0,7,1820,0,1994
406,650000,600304.587,1200,1110,3,3.25,0.045913682,2,0,0,9,1330,180,2001
407,450000,366237.6328,830,680,3,2,0.027846648,3,0,0,8,1290,0,2001
408,278500,260967.9266,520,480,3,2,0.120523416,1,0,0,7,1570,0,1998
409,364950,442893.7496,680,820,4,2.5,0.159710744,2,0,0,8,1930,0,1995
410,840000,1113722.693,1550,2060,4,3.5,0.921464646,1,0,4,10,2840,0,1986
411,268000,312511.1206,500,580,3,2.5,0.186730946,2,0,0,7,1550,0,1991
412,517534,-143765.6682,960,#NUM!,2,1,3.304568411,1,0,0,5,833,0,2006
413,632925,679541.5366,1170,1260,3,2.5,0.740105601,2,0,0,8,2990,0,1978
414,577500,605601.1866,1070,1120,3,2.5,0.166460055,2,0,0,9,2000,0,1995
415,339000,662350.3809,630,1230,4,1.5,0.171717172,1.5,0,2,7,2390,0,1920
416,570000,531616.6452,1050,980,3,1.75,0.859986226,1,0,0,7,1530,1380,1967
417,563500,355320.295,1040,660,4,1.75,4,1,0,0,7,1610,475,1964
418,423000,484211.1103,780,900,4,2.25,0.214669421,1,0,0,7,1290,910,1962
419,355000,385917.8732,660,710,3,2.25,0.115426997,2,0,0,8,1860,0,2012
420,1.55E+06,2186329.582,2870,4040,5,4.25,3.939990817,2,0,0,12,6070,0,1999
421,482000,389354.4205,890,720,2,1,0.090909091,1,0,0,7,950,0,1941
422,625000,394338.3946,1160,730,3,1.75,0.209710744,1,0,0,7,1600,0,1955
423,538000,527284.1358,1000,980,3,2.5,0.267033976,2,0,0,8,2250,0,1988
424,380000,542108.4966,700,1000,3,2.5,0.235422406,2,0,0,8,2280,0,1985
425,375000,498376.006,690,920,2,1,0.117539027,1,0,0,7,940,0,1909
426,245000,338346.7662,450,630,3,2.5,0.19513315,1,0,0,7,1030,500,1996
427,310000,431788.7488,570,800,5,1.75,0.625803489,1,0,0,7,2190,0,1947
428,1.30E+06,563246.7876,2410,1040,3,2,0.344834711,1,0,0,8,1770,580,1976
429,397000,341122.1791,730,630,4,2,0.17630854,1,0,0,7,1200,240,1971
430,365000,464783.3783,680,860,3,2.5,0.09302112,2,0,0,8,2200,0,2005
431,328500,666142.6647,610,1230,4,3,0.189393939,2,0,0,9,2290,0,1990
432,988000,1315343.751,1830,2430,4,3,0.45224977,2,0,0,11,4040,0,1987
433,1.00E+06,789337.3597,1850,1460,4,2.5,0.075229568,1.5,0,0,8,1920,690,1922
434,237000,262165.5764,440,490,3,2.5,0.049081726,2,0,0,7,1490,0,2005
435,525000,483885.9356,970,900,4,2.5,0.121212121,2,0,0,8,2450,0,2003
436,749000,634719.6339,1390,1170,4,2.5,0.22100551,1,0,0,9,1440,270,1976
437,722500,1189156.554,1340,2200,5,2.5,0.270890725,2,0,0,10,3470,1400,1983
438,843000,935639.7077,1560,1730,3,2.5,0.20087236,2,0,0,10,3130,0,1991
439,438000,391551.9844,810,720,2,2,0.031496786,3,0,0,8,1270,0,2000
440,578000,622944.5755,1070,1150,3,1.75,0.249655647,1,0,2,8,1540,580,1977
441,227950,388777.9654,420,720,3,1.5,0.188934803,1,0,0,7,1670,0,1954
442,196000,405143.8697,360,750,3,2.25,0.265748393,2,0,0,7,2070,0,1974
443,641000,531992.9298,1190,980,2,1,0.122405877,1,0,0,8,1070,350,1953
444,350000,72636.375,650,130,3,1.5,5.05,1,0,0,6,1250,0,1980
445,205000,299844.2889,380,550,3,1,0.183195592,1,0,0,7,940,0,1960
446,400000,379489.1367,740,700,3,1.75,0.208953168,1,0,0,7,1920,0,1968
447,1.03E+06,918935.7895,1910,1700,3,2.5,0.225344353,1,0,0,10,2610,935,2005
448,505000,330614.0145,930,610,3,2,0.125344353,1,0,0,7,1260,0,1972
449,475000,451076.8554,880,830,5,2.5,0.165289256,1,0,0,7,1300,1040,1975
450,520000,630115.5343,960,1170,3,2.25,0.212649219,1,0,0,8,1440,1150,1977
451,1.45E+06,1321968.533,2680,2450,3,4.5,0.572084481,2,0,2,10,3260,710,1977
452,333500,336362.3053,620,620,3,1.75,0.223415978,1,0,0,7,1220,0,1965
453,232000,130963.8955,430,240,3,1,0.238820018,1,0,0,6,1400,0,1976
454,691100,588217.0584,1280,1090,3,2.75,0.369995409,1,0,0,8,1710,650,1983
455,811000,533508.5697,1500,990,3,1.75,0.227203857,1,0,0,8,1870,0,1960
456,551000,710241.7239,1020,1310,3,2.5,0.133195592,2,0,0,9,2830,0,2001
457,496500,510630.0163,920,940,3,2.5,0.083562902,2,0,0,8,2260,0,1994
458,705000,1398180.216,1300,2590,3,3,0.481588613,2,1,3,9,1770,200,1980
459,578000,944753.3166,1070,1750,4,2.5,0.21177686,1,0,2,9,1770,1370,1966
460,255000,265699.8228,470,490,3,1.75,0.198783287,1,0,0,7,1240,0,1986
461,1.05E+06,990851.8649,1940,1830,4,3.5,0.17979798,2,0,0,10,3450,0,2007
462,348000,557810.9195,640,1030,3,2.25,0.194926538,2,0,0,8,2570,0,1989
463,230000,301673.358,430,560,3,2,0.078351699,2,0,0,7,1510,0,1985
464,359500,641432.6628,670,1190,4,2.25,0.258264463,2,0,0,9,2390,0,1988
465,330000,192925.3422,610,360,3,1,0.160697888,1,0,0,6,980,0,1953
466,80000,100692.8334,150,190,1,0.75,0.115932048,1,0,0,4,430,0,1912
467,465000,389839.2439,860,720,3,1.75,0.14600551,1,0,0,7,1480,0,1954
468,325000,427596.9182,600,790,4,2.5,0.168135904,2,0,0,8,1850,0,1997
469,340500,509267.4028,630,940,3,2,0.643365473,1,0,0,7,1920,350,1947
470,342500,460968.5546,630,850,3,2.5,0.119191919,2,0,0,8,1810,0,1993
471,290900,383912.997,540,710,2,2,0.404040404,2,0,0,6,1610,0,1930
472,868700,1184058.374,1610,2190,3,4.25,0.141437098,2,0,0,10,3840,0,2000
473,1.20E+06,1196276.17,2220,2210,4,2.75,0.192837466,2,0,1,9,3130,980,1928
474,1.15E+06,1207927.923,2130,2240,4,3.25,0.235514233,2,0,0,11,3150,1040,2000
475,859900,786243.615,1590,1460,4,2.75,0.144582185,2,0,0,9,3390,0,2011
476,520000,265418.2909,960,490,4,2.25,0.069008264,2,0,0,7,1890,0,2003
477,460000,675340.1351,850,1250,3,2.5,0.058011938,2,0,2,9,1080,530,2005
478,438924,394998.689,810,730,3,1.5,0.105371901,1,0,0,7,850,200,1949
479,315000,200727.1825,580,370,2,1,0.150367309,1,0,0,5,630,0,1918
480,590000,763805.2682,1090,1410,4,2.75,0.244490358,1,0,2,8,1780,1130,1975
481,378500,455947.2014,700,840,4,1.75,0.198347107,1,0,0,7,850,850,1955
482,328500,616867.3888,610,1140,3,2.5,0.186639118,2,0,0,9,1950,0,1990
483,849950,733774.022,1570,1360,3,3,0.224357208,2,0,0,8,2990,0,1973
484,525000,522772.2961,970,970,3,1.5,0.137741047,1,0,2,7,900,450,1950
485,1.39E+06,1264254.636,2560,2340,4,3.25,4.162511478,2.5,0,0,9,4860,0,1993
486,295000,557709.7325,550,1030,4,2.5,0.177341598,1,0,0,8,1460,700,1978
487,1.07E+06,1352523.638,1970,2500,6,3.5,0.270730028,2,0,0,11,3860,1000,1998
488,207950,397962.6251,380,740,2,2,0.114784206,1,0,0,6,890,0,1917
489,699900,694666.1129,1300,1290,4,2.75,0.167630854,2,0,0,9,2810,0,2002
490,1.28E+06,782000.1772,2370,1450,5,2.5,0.218089991,2,0,1,8,3400,0,1977
491,452000,383786.1203,840,710,4,1.5,0.168732782,1,0,0,7,960,620,1963
492,370000,355602.8969,680,660,3,2,0.115610652,1,0,1,7,1680,0,1987
493,232000,329512.7084,430,610,3,1.75,0.257805326,1,0,0,7,1300,0,1968
494,669950,524231.2482,1240,970,5,2.5,0.3228191,2,0,0,7,2380,440,1960
495,397500,383965.057,740,710,3,2,0.154040404,1,0,0,7,1070,440,1972
496,490000,445265.7607,910,820,2,2.5,0.031932966,2,0,0,8,870,360,2004
497,725000,819936.6743,1340,1520,4,2,0.095041322,2,0,0,9,1710,400,1925
498,299000,742707.3329,550,1370,3,2.75,0.450757576,1,0,2,7,1610,1470,1958
499,625000,608769.6496,1160,1130,2,1.5,0.132001837,1.5,0,0,7,1190,300,1900
500,437500,339437.2271,810,630,3,2.5,0.103305785,2,0,0,7,2120,0,2000
501,650000,751305.9492,1200,1390,4,2.5,0.124839302,2,0,0,9,3180,0,2003
502,475000,516865.765,880,960,2,1,0.087809917,1,0,0,7,860,630,1929
503,342000,533601.7501,630,990,3,2,0.274265381,1,0,0,8,1930,0,1966
504,1.20E+06,814561.09,2220,1510,4,2.5,0.179063361,2,0,0,10,2770,0,1999
505,280000,356881.3905,520,660,3,1.5,0.266528926,1,0,0,7,1670,0,1963
506,240000,269723.0104,440,500,2,1.75,0.165289256,1,0,0,7,1330,0,1993
507,529000,433392.1059,980,800,3,1,0.076400367,1.5,0,0,7,1210,0,1924
508,442000,390380.6817,820,720,3,1,0.11707989,1,0,0,7,1030,160,1941
509,615000,469765.3225,1140,870,2,1,0.157759412,1,0,0,7,820,720,1946
510,1.49E+06,1163041.088,2750,2150,4,3.75,0.247933884,2,0,0,10,4030,0,2006
511,585000,532042.8202,1080,980,4,1.75,0.173530762,1,0,0,8,1580,850,1981
512,480000,500233.2564,890,930,4,2.5,0.178764922,2,0,0,8,2600,0,2005
513,1.10E+06,1150528.085,2030,2130,5,3.5,1.309986226,2,0,0,9,4410,0,1990
514,290000,329233.5489,540,610,4,1,0.187878788,1.5,0,0,7,1330,0,1949
515,615000,509422.2051,1140,940,3,1.75,0.114784206,1,0,0,7,950,950,1951
516,300000,361564.6791,560,670,2,1,0.17630854,1,0,0,7,1100,0,1950
517,308000,340804.8998,570,630,3,1,0.898760331,1.5,0,0,6,1580,400,1932
518,750000,637446.5719,1390,1180,3,2.5,0.177800735,2,0,0,9,2400,0,2001
519,2.25E+06,1272334.61,4160,2360,4,2.25,0.184481175,2.5,0,0,9,3390,1370,1916
520,890000,861664.7532,1650,1600,4,3.25,4.460009183,2,0,0,10,3180,0,2005
521,288000,182630.8181,530,340,3,1,0.173553719,1,0,0,6,1190,0,1958
522,190000,247376.5511,350,460,2,1,0.137741047,1,0,0,6,630,0,1943
523,515000,520514.6216,950,960,5,3,0.117194674,1,0,0,8,1520,1010,2005
524,235000,184646.1014,430,340,4,1.5,0.253764922,1,0,0,5,1690,0,1930
525,275000,222464.0501,510,410,2,1,0.114784206,1,0,0,6,940,0,1951
526,727500,419946.4872,1350,780,2,2,0.209343434,1,0,0,7,1240,0,1952
527,650000,457150.0172,1200,850,4,2.5,0.151216713,2,0,0,7,3040,0,2003
528,1.60E+06,2185280.354,2960,4040,6,5,5.295041322,2,0,3,11,6050,0,2001
529,365000,231853.8093,680,430,4,1,0.162649219,1.5,0,0,6,1590,0,1944
530,662000,656771.5457,1230,1220,3,1.75,0.84818641,1,0,0,9,2500,0,1984
531,270500,406591.3974,500,750,3,2.5,0.180165289,1,0,0,7,1320,460,1978
532,200000,309473.1895,370,570,2,1.5,0.043572084,2,0,0,7,1360,0,1978
533,970000,1407031.02,1800,2600,4,3.25,1.75,2,0,0,10,4740,0,1987
534,160000,324124.8688,300,600,3,1.5,0.220385675,1,0,0,7,1010,0,1962
535,204000,132753.6834,380,250,3,1,0.169995409,1,0,0,6,1040,0,1971
536,358000,323150.4339,660,600,3,2.25,0.152777778,2,0,0,7,1610,0,1985
537,452000,287143.6181,840,530,4,1.75,0.189807163,1,0,0,7,1570,0,1979
538,595000,660985.2591,1100,1220,2,2,0.091827365,1,0,0,7,1010,500,1900
539,249000,260381.7194,460,480,3,2,0.139623508,1,0,0,7,1360,0,1994
540,346900,434156.7795,640,800,4,2.5,0.117217631,2,0,0,8,1970,0,1999
541,2.13E+06,2717364.685,3930,5030,3,2.5,0.552548209,2,1,4,12,5403,0,1976
542,280000,250407.6222,520,460,4,2.5,0.099862259,2,0,0,7,1560,0,2003
543,318888,520328.0473,590,960,4,1.75,0.275482094,1,0,0,8,2270,50,1973
544,530000,558150.7974,980,1030,3,2.25,0.930165289,1,0,0,8,2120,0,1967
545,375000,510331.2514,690,940,3,2.25,0.424701561,2,0,0,8,2120,0,1983
546,910000,1097583.167,1680,2030,4,2.5,0.671303949,2,0,0,11,3350,0,1988
547,782000,777292.4154,1450,1440,4,2.5,0.220707071,2,0,0,10,2380,0,1991
548,259950,531337.9249,480,980,2,2,0.01489899,2,0,0,9,720,350,2008
549,315000,446462.4762,580,830,4,2.75,0.421487603,1,0,0,7,1560,740,1979
550,215000,262822.9738,400,490,2,1,0.203512397,1,0,0,6,1320,0,1943
551,705000,639128.5157,1300,1180,3,1.75,0.234641873,1,0,2,7,1140,1040,1946
552,1.45E+06,1460457.125,2680,2700,3,3,0.145087236,2,0,3,10,3580,800,1952
553,451000,431201.6406,830,800,3,1.75,0.225275482,2,0,0,7,1790,0,1949
554,261000,246540.9739,480,460,2,1,0.186524334,1,0,0,6,750,0,1943
555,396000,356555.4587,730,660,3,1.5,0.190082645,1,0,0,7,1300,0,1956
556,725000,861739.5139,1340,1600,4,2.5,0.669651056,2,0,3,9,2990,0,1999
557,1.95E+06,1365051.407,3610,2530,7,3.5,0.349747475,2,0,1,11,2860,1780,1965
558,238000,299341.0399,440,550,4,1,0.166253444,1.5,0,0,7,1400,0,1959
559,750000,544362.5791,1390,1010,6,1.75,0.219536272,2,0,0,8,2750,0,1973
560,331500,313018.619,610,580,4,2.5,0.235789715,2,0,0,7,2050,0,1998
561,460000,437063.995,850,810,4,3,2.5,1,0,0,7,1410,820,1978
562,404950,457354.3087,750,850,4,2.25,4.981955923,1,0,0,8,2340,0,1982
563,880000,673459.9086,1630,1250,3,2.5,0.118526171,2,0,0,9,2870,0,2014
564,863000,1141892.83,1600,2110,4,2.5,0.513544536,2,0,0,10,4120,0,1997
565,638700,460558.5897,1180,850,3,1.75,0.210330579,1,0,0,7,1370,710,1960
566,435000,280291.367,810,520,3,2.5,0.130394858,2,0,0,7,1840,0,2008
567,260000,179484.8482,480,330,3,1,0.1228191,1.5,0,0,6,1180,0,1959
568,671500,588594.9191,1240,1090,5,2.75,0.091827365,1.5,0,0,7,1530,630,1927
569,610000,622403.0645,1130,1150,3,1,0.07805326,1.5,0,0,8,1180,0,1907
570,405000,291497.5514,750,540,2,0.75,0.345018365,1,0,0,6,870,290,1937
571,338900,273494.9603,630,510,4,2.5,0.128833792,2,0,0,7,1830,0,2003
572,720000,973584.3021,1330,1800,4,4,0.176951331,2,0,0,10,3200,0,2004
573,442000,645858.27,820,1200,5,3,0.125,1.5,0,0,7,1760,800,1927
574,650000,837704.5238,1200,1550,5,2.75,0.115702479,1.5,0,0,8,2550,0,1902
575,263500,315268.7941,490,580,3,1.75,0.227662994,1,0,0,7,1040,290,1981
576,300000,300240.9068,560,560,2,1,1.739990817,1,0,0,7,1220,0,1963
577,266000,274151.6492,490,510,3,2.5,0.078099174,2,0,0,7,1805,0,2009
578,930000,1409094.375,1720,2610,4,4,1.95,2.5,0,2,9,4150,1900,2009
579,530000,461200.0124,980,850,4,2.5,0.126101928,2,0,0,8,2320,0,2004
580,180000,168130.6668,330,310,3,1,0.205693297,1,0,0,6,1384,0,1965
581,619000,676328.2982,1150,1250,3,2.5,0.1478191,2,0,0,9,2720,0,2005
582,264000,374331.8836,490,690,3,1.5,0.243526171,1,0,0,7,1820,0,1962
583,730000,767030.2478,1350,1420,2,2.25,0.112947658,1.5,0,4,7,1530,600,1941
584,439000,378051.1879,810,700,4,2.25,0.23117539,2,0,0,7,2060,0,1975
585,268500,301312.0252,500,560,4,1.75,0.172176309,1,0,0,7,1080,340,1981
586,330000,282771.5121,610,520,3,1.75,0.361432507,1,0,0,7,1510,0,1985
587,640000,813070.1841,1180,1510,3,2.5,0.091827365,1.5,0,0,8,1960,200,1903
588,900000,1121810.352,1670,2080,3,2.5,0.289256198,2,0,0,11,3180,0,1978
589,370000,503890.7431,680,930,3,2.25,0.305325987,2,0,0,8,2110,0,1985
590,685000,709486.7565,1270,1310,3,2,0.066574839,1.5,0,0,8,1330,730,1931
591,505000,307515.395,930,570,3,1.5,5,1,0,0,7,1010,820,1981
592,265000,368631.2481,490,680,3,1.75,0.749908173,1,0,0,7,1820,0,1966
593,290000,399496.6662,540,740,3,2.5,0.067424242,2,0,0,8,1610,0,2006
594,296000,259024.8577,550,480,4,2.5,0.082644628,2,0,0,7,1780,0,2006
595,360000,297195.1065,670,550,4,2.5,0.2206382,2,0,0,7,1840,0,1996
596,240500,284024.4074,450,530,3,1.75,0.242975207,1,0,0,7,990,470,1997
597,372500,404254.2135,690,750,2,2.5,0.067906336,2,0,0,8,1400,0,2007
598,595000,906904.8317,1100,1680,3,2.5,0.330624426,2,0,2,9,3370,0,2004
599,515000,897521.7817,950,1660,4,3,0.189370983,2,0,0,9,3590,0,1997
600,1.22E+06,877958.6389,2260,1630,4,2.25,0.352777778,2,0,0,9,3200,0,1962
601,507000,388131.6155,940,720,2,1.75,0.148301194,1,0,0,8,1670,0,2004
602,399950,638213.3059,740,1180,4,2,0.722337006,1,0,0,9,2420,0,1984
603,185000,248131.8155,340,460,3,1.75,0.248301194,2,0,0,7,1430,0,1994
604,460000,297910.7898,850,550,3,1.75,0.162304867,1,0,0,7,1440,0,1980
605,435500,312144.0993,810,580,3,2.25,0.109940312,2,0,0,7,1450,0,1985
606,469000,776988.1804,870,1440,4,2.75,0.319972452,1,0,0,8,2100,1450,1966
607,531000,467104.2801,980,860,2,3,0.026974288,2,0,0,8,1110,160,2000
608,443500,360842.1208,820,670,2,1,0.156198347,1,0,0,7,940,0,1949
609,223000,322204.0601,410,600,3,2,0.156657484,1,0,0,7,1300,370,1990
610,590000,654644.5478,1090,1210,4,3.5,0.363682277,2,0,0,8,2400,700,1996
611,340000,292421.5202,630,540,2,2.5,0.04040404,3,0,0,7,1100,0,1997
612,650000,712266.8439,1200,1320,3,2,0.077777778,1,0,0,8,1230,640,1925
613,533600,483563.8224,990,900,3,2.5,0.116620753,2,0,0,8,1930,0,1990
614,695000,661422.1625,1290,1220,3,2.75,0.107759412,2,0,0,9,2540,0,2005
615,242000,261159.8164,450,480,3,1.75,0.172727273,1.5,0,0,7,1280,0,1988
616,425000,438044.8425,790,810,3,2.25,0.202341598,1,0,0,7,1280,540,1967
617,525000,327066.3371,970,610,3,2.25,0.216115702,2,0,0,7,1490,0,1981
618,485000,485007.5591,900,900,3,2.5,0.12630854,2,0,0,8,1880,0,1988
619,175000,272217.8679,320,500,3,1,0.224403122,1,0,0,7,1250,0,1971
620,210000,434683.905,390,800,3,2,0.165518825,1,0,0,8,1440,0,1983
621,260000,353076.4731,480,650,3,2.5,0.170224977,2,0,0,7,1920,0,1989
622,577000,452343.2096,1070,840,3,2.5,0.132001837,1,0,0,7,1330,730,1976
623,200000,344625.4393,370,640,3,1.5,0.243067034,1,0,0,7,1210,0,1958
624,605000,596213.5501,1120,1100,2,1.75,0.114784206,1,0,0,7,940,820,1927
625,325000,213800.4157,600,400,3,1,0.154958678,1,0,0,6,990,0,1947
626,289500,240746.9626,540,450,3,1,0.146923783,1,0,0,6,820,140,1944
627,559950,508751.3845,1040,940,3,2.5,0.033471074,3,0,0,9,1660,0,2014
628,1.04E+06,683855.4615,1930,1270,3,1.75,0.215220386,1,0,1,8,1330,570,1941
629,543500,382431.3702,1010,710,3,2.25,0.064049587,1,0,0,7,990,280,1970
630,480000,811107.3289,890,1500,4,2.25,0.787258953,2,0,0,9,3250,0,1983
631,218000,92300.33171,400,170,3,1,0.221143251,1,0,0,6,960,0,1982
632,565000,578031.6161,1050,1070,2,1.75,0.137741047,1,0,0,7,960,370,1914
633,426700,417276.3384,790,770,3,1.75,0.176767677,1,0,0,7,1600,480,1968
634,650000,839993.0867,1200,1550,3,2.5,0.265725436,1,0,3,8,2130,560,1957
635,542000,510119.831,1000,940,2,1,0.070247934,1,0,0,7,770,120,1910
636,415000,290014.5832,770,540,3,1.75,0.183654729,1,0,0,7,1070,0,1977
637,214000,199946.5455,400,370,3,1,0.190909091,1,0,0,6,1200,0,1953
638,245000,383625.1473,450,710,3,1.5,0.204545455,2,0,0,7,1360,0,1949
639,314500,454247.372,580,840,3,2,0.305394858,1,0,0,8,2050,0,1993
